ID,dyu,fr
ID_19650973144738,a fana yi strimèr yé télé kan,il est aussi streamer sur la chaîne twitch lestream.
ID_19094207144792,na ya kôrô yala a bi sôrô,le pathologique peut précisément se définir par la rigidité des défenses.
ID_19294320448464,o ka sèbè bi sôrô yanfè,la liste des distinctions littéraires est disponible sur le site des éditions.
ID_18879339144911,wa kèmè ni mougan,"trois cent soixante-deux route de belfond, quatre-vingt-dix-sept mille cent vingt saint-claude"
ID_19593079449654,nla bila i ka mè wa,"quelques interprétations ont été effectuées et enregistrées, donnant ainsi une idée globale de l'œuvre."
ID_18323973450293,aba gongai lon kodjougou,"rue des abbés gaugain, cinquante-trois, cent soixante hambers"
ID_19150637450841,nafa bara kodjougou,"l'album est un succès, tant auprès du public que des critiques."
ID_18798097451392,tèmè sira wèrè beyi,"cinq cent trente-deux avenue du brassenx, quarante, cent dix à ygos-saint-saturnin"
ID_18965431451938,a bi semblant kèra,ceux-ci sont remarquablement semblables à l'arbalète médiévale postérieure.
ID_18250915452475,a bi na yè,"si ça y était, ce serait entre zébré et zébrure."
ID_18863455453018,obi fèka yèlèma yan,"ils replacèrent la perruque dessus, la retirèrent de nouveau, l'ajustant de toutes sortes de façons."
ID_19000359453555,a toumbi belle ville la le,"elle appartient à l'unité urbaine de belleville, au nord de l'aire urbaine de lyon."
ID_19785087454122,wagati dama ni lo,le temps était maniable.
ID_18899949454763,a kun ka di n ye ka yelen sɔrɔ nunu barakɛlaw ka misiyɔn ra.,je souhaite être précis s’agissant des missions et des profils de ces salariés.
ID_19846726455321,wotoro kelen walima sarɛti kelen hɛr tilancɛ bɛ.,à peine une charrette ou un roulier tous les quarts d’heure.
ID_19274794455946,ni sine b'a fɛ a bi se ka filmu nunu la degi kɛ.,"la copie pirate des films pouvant même s'effectuer, si besoin, en chine."
ID_17913094.14565,mɔndrɛl sira mugan ni wɔrɔ turuvre wabiwɔrɔ ni kelen ni kɛmɛ ani bikɔnɔntɔn.,"vingt-six rue mondrel, soixante et un mille cent quatre-vingt-dix tourouvre"
ID_19721798145705,cɔnfɛransi kelen min n y'a kɛ sine n ye o le kɛ sili.,j'ai donné exactement les mêmes conférence en chine qu'au chili.
ID_19955286457632,lɔnni b'a fɛ crɔss triatlɔl ni ɛkstera la.,il est spécialisé dans le cross triathlon et la série xterra.
ID_20022484458192,kongerans kelen mi ye i y'a di sin i y'o le di sili,la piste aujourd'hui est réfrigérée artificiellement.
ID_19944453458828,ni koni kôrô toun be washint dougou ra,une part significative se trouve dans le nevada et dans l'état de washington.
ID_19119049145939,o bi bena yiri kan,les aiguilles se décolorent également et tombent de l’arbre infecté.
ID_17666872459932,arbepɛn ka sira tan ni fila,douze rue de l'arbepin
ID_19003565460462,dɔnkili dɔw togo ye anrezistreman kɔrɔmanw le ye.,certains titres sont de nouveaux enregistrements d'anciennes chansons.
ID_189317167.1461,nin kɛra koba ye makɔrɔbaw ka singiman la jɛkulula,il s'agit de la plus grosse production épique de l'histoire du cinéma pour adulte.
ID_18966412461644,"sanou, cɔcɔkalo gɛrɛfɛ",à cet effet arrive mi-août l'.
ID_19645794462197,nin koni bi fara faragwɛla ka komediɛn dɔ ye a tɔgɔ ko izabɛl hipɛr.,la maîtresse de cérémonie est l'actrice française isabelle huppert.
ID_18216338462743,sa min nuw bi tasuma bɔ dala u y'o ɲoti ka tɛmɛ,elles écartaient les bottes des dragons.
ID_17357023463277,faragwɛla ka livru ka parti denin dɔ kɛra faragwɛlɛla kama.,ouvrage en français avec une partie en breton non traduite en français.
ID_19251051463816,a tun ye balontanla ye,il évolue au poste d'ailier à platinum stars.
ID_18328431.14644,joanɛr ka sira biwɔrɔ ani kelen,"rue de la jéhannière, soixante et un, cent flers"
ID_18078032146496,cogodira o ye mɔgɔ wɛrɛ ye,comment ! un autre prétendu ?…
ID_17913480465504,nin miriya nin bi ne fɛ ka filɛ kɔfɛ.,cette idée me paraît néanmoins devoir être explorée par la suite.
ID_19586072146605,viabon ye dugusen kura ye,le chef-lieu de la commune nouvelle est viabon.
ID_19377663466575,ora a yɛrɛkɛni be yi o ɲa gɛrɛfɛla la,"plutôt plat, il a une épaisseur de environ."
ID_18954308467195,julus pagozus y'a k ka plasi ta dugu ɲanaman sen na.,il est remplacé le par le social-démocrate julius pagojus.
ID_19954920467743,o bi tama tama na caama na sans gwɛrɛfɛyɔrɔ la.,ils effectueront davantage d'explorations dans un avenir proche.
ID_18031843468282,masacɛ tunyi kɔnɔni kɛ ka sinɔgɔ dugu senw n'a miniw b'a gɛrɛfɛ,"le roi, au contraire, avait attendu, dormi, soupé dans les villages voisins."
ID_18625298468983,a yi bɔnbuw tiɲɛ a makoya ma se kogo ma.,il détruit tes ogives nucléaires sans se servir du mur.
ID_19185954469543,gwɛlɛya sera wɛrɛwɛrɛkow ma pɛtra dugu ra ani zɔrdani dugu ra.,"le drame se produit lors d'une excursion à pétra, en jordanie."
ID_19729003470087,an ka dougou papier bi kè yan le,son siège administratif est situé à gianyar.
ID_18461533470628,"segé segé tara,a ka foro bi na tchien","oui, sans faute sa vigne mourra.» tel est le mot du paysan."
ID_19051352147117,nunu mɔgɔsɔsɔla nunu bi kumacaaman kɛ.,ces courtisans font l’objet de railleries.
ID_18569912471713,ka na den wolon lorelayi ka gwɛlɛya sababu la.,tu ponds un cornet cohérent par la faute de la lorelei.
ID_18975533147226,politikikɛla cɛ nin tun bi koloni jamana na,l'homme politique a résidé dans la colonie.
ID_17511022472888,n yi fɛ a tɔgɔ ka sɛbɛ sariya kɔnɔ.,je ne veux pas qu’il soit inscrit dans la loi.
ID_17679635473446,judas ka sira,un chemin du poirier judas
ID_19771292473982,chichi doni bôra ka yorô bè ta,de chaudes buées filtrent en maint endroit.
ID_17995006474578,sira lo bi yan fè,rue du clos des alouettes à boynes
ID_17334186475124,a bi pili fere a,vous vendez des piles ?
ID_19797521475651,fɔyɔnba nin tun b'ale le kan.,les ouragans étaient sur lui.
ID_17788327476183,nin le ra ne niminsa ra n ka diɲɛlatigɛ ra.,c’est le regret de ma vie…
ID_17911555476715,a yi kravati ɲanaman fla san,acheter deux cravates solides.
ID_19159896147725,koni bi kɛra pɔri la,l'action se déroule au port.
ID_18052063477792,tile tan ni kɔnɔtɔn nan de ye tan ni kelen ye,"bataille de tann, le dix-neuf."
ID_17333181147841,nne bi n'a munumunu.,"moi, j'entourerai."
ID_18724395479316,n ye n ga deenmusu pyni,j'ai puni ma fille.
ID_18068895480057,a tiɲɛni san mugan le yi,brouillés depuis vingt ans.
ID_17767955480632,pybilisite boon magwɛrɛ yɔngɔn na,la publicité les rapproche.
ID_19549740481185,a tun be wari bisaba le sɔrɔ,elle gagnait trente sous.
ID_18486146148173,a ye yɛrɛsigɛn dabila.,cessez de ramer.
ID_18029609148228,n bi sira dari.,je demande le retrait.
ID_17683983148281,walasa nin kana di.,pour ne pas servir ceux-ci.
ID_19792123483345,kanu ɲɔngɔn minw bɔni lo ɲɔgɔman,les amoureux assortis
ID_18588219483881,a ma na kɛ barinan kooko ye,quel que soit l'obstacle
ID_18162248525974,onhon a tun ba famu,"oui, elle le comprenait."
ID_18644157.15269,irbɛn seegira kan,urbain renchérit là-dessus.
ID_17559042527538,i ba ko ɲanabɔ tile tan ni duuru kɔnɔ,tu le traites quinze jours…
ID_19038557152814,a bi lafiɛn na bɛrlin,il repose à berlin.
ID_17810141528857,nanaman kow drɔn,rien que des idioties !
ID_17711562529465,krzvɛn ka sira bose kɔnɔ,route de crevin à bossey
ID_17331754530027,a le bi n'a mɔgɔ kanu,"toi, tu aimeras."
ID_18463505530576,o bi kɛ i dɔgɔmuso fɛ,elles aimeraient ta sœur.
ID_19799099531131,n kɔni ba don,"je le sais, moi."
ID_19732398531687,a ka sigi yɔrɔ bi madrid le,son siège est situé à madrid.
ID_18233962532376,hɛri tan ni kelen ni klancɛ le dira o ma,il est onze heures et demi.
ID_19558358532965,tiskola le ye i sigi yɔrɔ ye,son siège est tuscola.
ID_17814560153353,pan kelen trɛn fla cɛ,un saut entre deux trains !
ID_18566046153408,lafiti y'a ta don a yɛrɛ kun.,laffitte enfila le sien.
ID_17418461534712,nin tun bi se ka kelen sɔrɔ,j'aimerais en avoir une.
ID_18052084535254,n kaɲi ka joli le di aw ma,combien je vous dois ?
ID_18120675535785,mɔgɔ kun fin tan ni duuru,une quinzaine d’hurluberlus.
ID_17639540536324,nɛgɛ kanɲan kɔnɔtɔn ni kilancɛ,neuf heures et demie !…
ID_17872440536863,ka se ka fɛn dɔ ɲinikali kɛ,pour demander quelque chose.
ID_17559023537392,"a tuma se ra, tumaba se ra.","il est temps,. grand temps !…"
ID_18504849538017,nin drɔn pe le tun kadi aninkuye,cela seul passionnait son âme.
ID_17408973538568,an bi mun kuma le ra?,de quoi parle-t-on ?
ID_18694058153924,nin jurne ni daminɛ cogo kaɲ,la journée s’annonce belle.
ID_18443511539814,i lanibara k'a bi na diya a ye?,tu es sûr que vous aimerez.
ID_18330119540363,ni a yɔrɔ kan jan o le ka fisa,plus c’est loin mieux c’est.
ID_18707635540926,a ye lɛtri nin do tasuma kɔnɔ,ii jette la lettre au feu.
ID_19367145541471,nin ne yi yɛlɛma,"ça, c’est le mouvement."
ID_17377314542013,an tun be jigɛ minɛ ni file ye,nous pêchions avec des filets.
ID_18692499542552,n mason ka n yɛrɛyira,je n’ai pas osé me manifester.
ID_18268450543088,oh ɲa cɛnumani,oh ! la bonne figure !…
ID_19489950543713,il tun te yi tuguni,"d’île, il n’y en avait plus!"
ID_18091700154426,an ka jɛnkulu kɔnɔ mɔgɔ saaba,aucun homme de l'équipage.
ID_17810165544878,a ko a ka dugu yala,"fouillons le pays, dit-il."
ID_18250764545408,a bi siira sagaso juma le kɔnɔ,à quel étage habitez-vous ?
ID_19545881545947,prɛntis le y'a ka sigi yɔrɔ ye,son siège est prentiss.
ID_17352990546485,aw tina ji vɛri ɲakelen mi wa,prendrez-vous un verre d'eau.
ID_18033350547027,an kaɲi k'o dɛmɛ,nous devons donc les soutenir.
ID_19514360547558,ivan kuvida ka dokimantɛri,documentaire de yvan couvidat.
ID_17350256548088,musow bɛ ka janmijan,la plus grande femme.
ID_18443566548615,o ye prɛtri jalaki,ils accusèrent le prêtre.
ID_19991675549351,bitɛr yi polici wele.,butters contacte la police.
ID_19011762549895,so den ne.,c'est l'enfant de la maison.
ID_19142154550415,a sgi râ yan,thana retourne chez elle.
ID_17415741550944,alen a tun ba kalanna,"elle, elle lisait."
ID_18403412551461,laurence i ka fani yé wa?,"florence, as-tu vu ma veste?"
ID_18331171551988,né lé yi jean yé,"jean : c’est moi, jean."
ID_17355596552517,môgô bissaba,une trentaine de personnes.
ID_17343487155305,a ka mousso bi bara kè mi?,où travaille votre femme ?
ID_18029484553583,a toun bi yoro djoumê?,où avait-il été ?
ID_18087180554122,ayi ibi baliman dè kouma mèna,"non, tu entends ton frère ?"
ID_17778613554806,dumini kɛ yɔrɔ ni sɔgɔn man gɛlen .,ce restaurant n’est pas cher.
ID_19644085555357,a bi télé yan,c’est le cas ici.
ID_18181178555893,a bi koulé la ko ka don,—«entrez !» cria-t-il.
ID_18652311556437,a yan woulé ni lo,vous avez les yeux rouges.
ID_17353572556966,kalo kelen bara,un mois de travail.
ID_17470640557493,magazɛn da yɛlɛla a?,les magasins sont ouverts ?
ID_18933818558022,a ba golora le,il l’a dans la peau.
ID_17323545558557,a bi kɔnɔkisɛ don,vous enfilez des perles
ID_17356213559203,an ni ce kɔsɔbɛ,"très bien, merci."
ID_17664159559749,i bi mirila mune la,qu’est-ce que tu penses ?
ID_18018886560373,a kaɲi tan,c’est bien comme ça.
ID_17806233560936,o le kɔni,"au fait, c’est juste…"
ID_18831161561527,a ka doni ka ca dɛ,ils sont chargés.
ID_17815686562092,dabakala grigriman nin bi sɔrɔ aw fɛ wa ?,vous avez des crayons gris ?
ID_18452200156267,aw jɔrɔnanko man caa wo.,peu vous importe!
ID_17343505563237,ladili juman le b'alu fɛ?,que recommandez-vous ?
ID_18907052563783,disiki belebeleba bi fɛ wa,tu as un gros disque dur?
ID_17679637564379,a tun b'a ka baradara kunu wa,vous étiez au bureau hier ?
ID_18637838564927,fla walema saaba,deux ou trois fois.
ID_18493972565459,bɛgɛn den mugan ani duuru,vingt-cinq animaux.
ID_18283120566083,a bi di,comment est-il ?
ID_17503522566627,galonw le,ce ne sont que des mensonges !
ID_17340720567159,n ne ye île ta ye,c'est celui-ci le tien.
ID_18089653567934,ne taw le,c’est les miennes.
ID_18839368568477,nɔnɔ litiri kelen ani klan,un demi litre de lait
ID_18726260569135,i bi mulo kɛra,qu’est-ce que tu fais?
ID_18483326569684,an kaɲi ka telia jonathan,il faut aller vite.
ID_18478850570227,sini a bi n'a taga jigɛ minɛ yɔrɔ,demain elle pêchera.
ID_17485231570776,nin y'aw ta le ye,ceci est à vous ?
ID_20010884571314,a ka ta fɔlɔ kɛra zɔrgi de ye,sa première sélection a eu lieu le face à la géorgie.
ID_17831492571946,a ye mule dayɛlɛ,qu’avez-vous ouvert ?
ID_18839341157249,djolo yi sira di a ma,qui vous a permis ?…
ID_17427860157302,kamelé déni mougan,des jeunes de vingt ans.
ID_17349746573553,anbi bara kè bi,où travaille-t-il ?
ID_18006414574094,franswaz ka sira okamvil kɔnɔ.,rue francoise à aucamville
ID_19585911157472,macif ni ti na kɛ tuguni,le match ne reprendra pas.
ID_19792780157526,a tun ba sigɛn n'a dɔɔni,il en souffrait presque.
ID_18802364575794,n tun bi siko a ra tuma dɔra,j’en ai souvent rêvé.
ID_18143356576338,sira ka ɲi ka di mɔgɔw ka fɛtaw ma.,il faut autoriser le choix.
ID_17557886576877,ka mu kɛ na ye,pour quoi faire ?
ID_20044061577482,see le ti an ye,il nous manque des moyens.
ID_17711537578016,n bi si yɔrɔ jumɛ le?,où est-ce que j’habite ?
ID_17686918578553,ayi a yèrè soro ni koni na,"cinq route du burg, dix-neuf, deux cent quarante, saint-viance"
ID_19740579157921,a ba ka kobɛ kɛ a keleen ali a ka barada,ils improvisent donc seuls son service funèbre et sa crémation.
ID_18162700579754,a bɔra .,elle est sortie.
ID_18543421580281,bi avion conon nan,j'attends mon avion à l'aéroport.
ID_18727156580815,lou kiura bin fè,j’ai bien une nouvelle maison.
ID_17973466581354,ni yèrè yi saga yé,"en réalité, c'est un mouton."
ID_17409561581895,wari dôni,un peu d'argent.
ID_17344389582427,dogô mousso djoli lo bi i fè,combien de sœurs avez-vous ?
ID_17986937583052,cuillère deni,la petite cuillère.
ID_17365463.15836,ko yanan man ba,une très bonne chose.
ID_18250669158417,mousso a bana râ,"il a refusé, madame…"
ID_17332979584797,ni ne tayé,c'est celui-là le mien.
ID_17365084158534,couleur djoumè lo,c'est quelle couleur ?
ID_18765175158588,a koun ti se tougou,il n'en pouvait plus.
ID_18026873586409,touma bè bougê li bi kè,tout à coup on frappe.
ID_18012765586945,touma djoumè tougou ni,combien de temps encore ?
ID_18902424587477,nne le ye obama muso ye.,je suis madame obama.
ID_17359979588092,aviɔn beleba mugan,les vingt avions sont gros.
ID_17891250588812,o tun y'o kanu,ils ont été aimés.
ID_18224940589406,a tun bi mulo fɔra ye,qu’a-t-elle pu dire ?…
ID_19401364158996,diɲɛlatigɛ yɛlɛmana,sa vie en fut changée.
ID_17933418590505,ka ni yɛrɛ sigɛn tuguni,"eh bien, ne te gêne plus."
ID_17313030591053,tiɲɛtɛ,ce n’est pas vrai
ID_17342254591604,a bamuso ka kɛnɛ,comment va votre mère ?
ID_18024647592166,sira dumu wagati,à l’heure du dîner.
ID_17364615592731,muso wolofila ɲɔngɔnkɔ,elles sont sept sur les rangs.
ID_18657631159328,a bi na tericɛ jumaw sɔrɔ,quels copains va-t-il avoir?
ID_17411150593814,aw ba lɔn a,vous la connaissez ?
ID_18644249594493,a diara o ye,"eux, ils ont aimé."
ID_17429350595051,wari dɔɔnin.,un peu d'argent.
ID_17485714595588,an bi kɔ fɛ,nous avons du retard.
ID_18046932159613,an lɔra ka mɛn,vous avez attendu longtemps ?
ID_19593073599102,jaa nin kɔrɔsi ni no,c'est un monument protégé.
ID_17393099599705,i facɛ ka jan,ton père est grand.
ID_18707709600263,jumɛ le tora,qu’en reste-t-il?
ID_17408962600814,i ni cee i ka hakili jigira,merci de me l'avoir rappelé.
ID_18096621601355,a ye ji bɔnan ta,il prend la carafe.
ID_18168633601918,o maɲi,c’est pas chic !
ID_17346980602588,nin wagati be yi a kaɲi,s'il y a le temps c'est bien.
ID_17525296603146,i lanibera k'a bi n'a dia ye,tu es sûr qu’il aimera.
ID_17353307603694,fani bla yɔrɔ kɔnɔ,dans une armoire.
ID_17409242604238,mɔgɔ man ca,les gens sont peu nombreux.
ID_18023144604865,a wɔ n ba lon,si je le connais !
ID_19410528605418,lenar ba ladon n'a,tenar s'occupe de lui.
ID_17333065605952,n ka samara tununa,j'ai perdu ma chaussure.
ID_19271938606483,tan ni kelen duron lo,il en termine onze.
ID_17493335607013,den baw bolo a,vous avez des enfants ?
ID_17774436160754,a tun bi kuma kɔrɔ kalan,il enseignait l'histoire.
ID_18774036608164,a ka dɔ ye ka fɛn dɔ san a,vous souhaiteriez l’acheter ?
ID_17545205608815,o bɛ ye kelen,ils sont identiques ?
ID_18915464609383,a kelen tɛ.,ce n’est pas la seule.
ID_19804336609929,a ka di n ye ka nin ye,ah! je voudrais voir cela !...
ID_18173396610458,o ya ye ka ta,ils ont vu et appris.
ID_18683199610992,a kaɲi ka saliya nin tagama,elle doit obéir aux ordres.
ID_18006990611538,fama cɛ sɔnna ma,le roi y consent.
ID_19320076612074,n ta ko mirila sisan ni na,mais là je n'y pense pas.
ID_18483311161261,a kè unyé teria kama,"allez, par amitié pour moi."
ID_17408818613166,an kun yi aw ye.,nous vous avions vu.
ID_18078689613772,a kun bi nin jatiminɛna.,elle le sentait.
ID_18173490614308,bina sé un se touma na,j’arrive à temps.
ID_18459995161552,mina kè i dogô mousso fè,on aimera ta sœur.
ID_17408728616116,iya kalan djon fè,avec qui l'avez-vous appris ?
ID_18420458616654,i lara la ka tchè lo yi yé wa?,tu es sûr que tu aimes.
ID_17413129.16172,fiman den bissaba ni kelé,trente et un livres noirs.
ID_17333086617727,sigilan nɛrɛmuguman wɛrɛw nana,d'autres chaises jaunes.
ID_19989588618268,ale 'e ye sisan wisla ka kuzi degi bagaw ye,il est l'actuel entraîneur des gardiens de but du wisła cracovie.
ID_19799496161892,tasuma ti ne ka denw na,mes pauvres mômes n’ont pas de feu!
ID_19483952619468,cigèrèti min tchèkoroba ya mènè,cette cigarette allumée par le grandpère.
ID_19176356620116,komi nymeria joli la,"comme nymeria s'est enfuie, c'est la louve de sansa qui devra être sacrifiée."
ID_19518612620677,filmou dannan sèson saba la,la série a été arrêtée au bout de trois saisons.
ID_19555157162123,daniel lo yi aka mogo yé,damian mackle est l'époux de sa manageuse nikki cross.
ID_18570773621776,nin kuma ni y'a to kuma ɲanabɔla hakili jigila qardos n'a hamina kow la,"a ces mots, l'avocat se souvint de madame cardoche et de ses inquiétudes."
ID_19706515622322,bana dɔɔ bi n'a n'a rit sigɛn o bi n'a to a bi rtrɛti ta kalo kelen tɛmɛni kɔfɛ,larue souffrira d'une commotion cérébrale et annoncera sa retraite un mois plus tard.
ID_18582988622863,a ka bɛgɛnw b'o seen nɔn bilara yɔrɔ sumani na,les sabots de sa bête foulèrent des corps mous.
ID_18231516623404,flotiɛr ka sira binaani ani kelen ange biseegi,"route de la foltiere, quarante et un, quatre cents angé"
ID_17349801162394,fransɛ cama bana a ka politiki la,les français rejettent massivement votre politique.
ID_19520408162455,dakar kɔfɛ ndur le ye senegal ka pɔr flannan ye,"m'bour est le second port du sénégal, après dakar."
ID_19999652625102,nin fana ye kanada ka dugu dɔ taga bolo dɔ ye,c'est aussi la devise du canada.
ID_17912311625721,koni bè magni ka fow do,"toutefois, je conviens qu’il ne s’agit pas de tout concentrer à strasbourg."
ID_19315028626267,djibi djigibra kô ra,ce cours d'eau est situé dans le bassin versant du río santa cruz.
ID_19500637626809,antène fagali fila,deux antennes faible gain complètent le dispositif.
ID_19082542627383,nounou dron lo bi sega to kilé kôrô,ils sont cependant les seuls vampires à pouvoir s'exposer au soleil.
ID_18949380627972,henri sonna yamôgoyama,georges-henri bousquet accepte la présidence d'honneur.
ID_19133196628554,oyo bolo fara ka bara kê,il a en particulier travaillé en collaboration avec marianne delorme.
ID_17327405629245,an bâ lon ko mè ta tè,nous savons donc que ce système ne sera pas pérenne.
ID_18210337629813,a bi nkonon ka ni koni dabila,je suis prêt à retirer cet amendement.
ID_19802107630352,an ti kourou yé râ tougou,on ne voit plus du tout le dôme de saint-paul.
ID_19809620630895,o ye nansara kɛlɛkɛdenw bila nin kɛlɛ ye kɔnɔ,bouët engagea soldats français durant cette offensive.
ID_19077983631522,a bi fin txhama ta,elle dure plusieurs jours.
ID_19676496.16321,san min tugula kyltɛri ye kavalari furu,"l'année suivante, cutler a épousé cavallari."
ID_17321294632652,faransi barakɛ yɔrɔw fana bi ni gɛlɛya cama ye komi n ka dugu,"l’industrie française connaît de grandes difficultés, de même que ma région."
ID_18230328633196,arsɛn bipɛn na n'i fɛ wa ?,est-ce que par hasard tu aurais reçu la visite d’arsène lupin ?
ID_18534517633744,i ye n ka marata nɔni.,tu as écrasé ma sauvegarde.
ID_18408042634283,a ci ko be na nɔgɔya.,la transaction serait commode.
ID_18906645.16349,ahh garisigɛ dɔ ye ni ye,ah ! ben… en v’là une chance !
ID_18421024635451,sama den nani.,quatre éléphants.
ID_17331726635993,i ka kɔniw ka bonbon.,tes oiseaux sont grands.
ID_19784160163653,nou nou chokô ka na tougou,certains de ces disques étant réédités sur disque compact.
ID_19617900637154,buguri fana bi n'a ni fɛn cama ye,le sandre est également porteur d'un rhabdovirus originellement identifié sur la perche commune.
ID_19488195163771,nga mbelé tchè lo,"mais alors, oncle will, ce naufrage du dream?..."
ID_17788101638248,sira kèmè ni tan ani kelé,"deux cent onze rue du plis, soixante-seize, cent soixante à saint-jacques-sur-darnétal"
ID_18476528638892,a bɛɛ yɛlɛma na annu kan.,tout a tourné contre nous.
ID_19798396639447,jérémie toum bi tamana a seng kan djama koulou yan fè,"du haut de son tréteau, gwynplaine passait en revue le sombre peuple."
ID_19461015639986,yɛlɛmani baba ni tumana sarlin bɔra bɔlsevik kɔrɔsi nin na,"lors des grandes purges, staline se débarrasse de la vieille garde bolchévique."
ID_17886543640527,o bina papier chouan waga ti bè,ah çà ! c’est donc une gageure ? on me volera donc toujours mes papiers !
ID_17681863641073,sira tanni wôrô lo,"seize route de ruère, soixante et onze mille deux cent quarante saint-cyr"
ID_17756155164161,aka lo yorô bi an fè,"sp à son compte, rétribuée par la mairie, compétente en kayak."
ID_18239966642156,ala ka sii di an bamuso ibi ma.,vive la mère ubu.
ID_19489832164277,a ka siyɔrɔ lɔra kolɔnbie lɔ san na,il abrite un cadran solaire réalisé l'année de la construction du colombier.
ID_18607134643336,izak newton sira ni ngalotigɛ fara ɲɔgɔkan,isaac newton associe la potion et des impostures surréalistes.
ID_17860683643882,vosiyɛri sira kɔnɔntɔn colemiye biseegi ni kɔnɔtɔn kɛmɛ.,"neuf rue de la vossière, quatre-vingt-neuf, cent, collemiers"
ID_17356140644483,finɛtri dakun na.,sur le bord de la fenêtre.
ID_18047745645029,bis den tan bi dɛsprɛl ka sira kan.,dix bis route d'esprels
ID_18187176645553,n ti ar fɛ,rue de l'augraben à kembs
ID_17711382164609,sira den tàn,dix avenue de riedisheim
ID_19817484646624,a tara ɲafɛ edika,elle est certifiée eduqua.
ID_19411620647158,zewometri ye ra.,la géométrie est revue.
ID_18050855647682,mesie olivie y'a fɔ mesieyara,"par caprice, dit sir olliver."
ID_18623706648304,ka bɛɛn dusu dia yala,"enthousiasme, convention"
ID_18178713648962,a tina na,il ne viendra pas.
ID_17454732649508,n tɔgɔko mari,je m'appelle mary.
ID_17341779650047,hakɛto tugu n kɔ,suis-moi s'il te plait .
ID_17355072165058,armoiriw kɔnɔ,dans les armoires.
ID_17755707651108,a ka pɛniw tunu nara,elle perdait ses peines.
ID_17372867651635,an denw bi eta zuni .,nos enfant sont aux usa.
ID_17620217165215,jolile kile kɔnɔ,combien ça coûte par jour ?
ID_17830608652677,a gɛnitɛ lonbɛ,tous les jours… c’est louche !
ID_17490574165321,samafinman bisaba ni saba.,trente trois éléphants noirs.
ID_18483841653814,an bi fɛ ka fɛn bɛ l'on sisan paruwasi ra,on est curieux à la paroisse.
ID_18073230165441,a dɛnna gwabugu ra.,il s’adosse à la cheminée.
ID_17814192654966,chariya bi kɔfɛ o kun na,la loi est en retard sur eux.
ID_18863429655507,fɔlɔ a tun ye boso ye.,autrefois il pêcha.
ID_17361622656044,nne min bi tugu ka kɔrɔbaya,moi qui suit de devenu vieux…
ID_19121887656585,wagati wɔrɔ bilara seen kan,six dates sont planifiées.
ID_18071241657116,jɔn lo bi na tulokɛ,c’est à qui de jouer ?
ID_18719593657646,mɛ i man kɛnɛ a,mais t’es un malade!
ID_17836642165817,o bi maksim gwɛn na.,maxime est poursuivi.
ID_17415716658692,ero saaba ni klancɛ,trois euros et demi.
ID_17355605659405,a ka fisa.,c'est assez bien.
ID_17347759165993,i kanu be n na.,j'ai de l'amour pour toi.
ID_17900390660442,n fɛ k'o le,je crois que oui !
ID_19801979166098,a faatula mɔntpelie,il décède le à montpellier.
ID_17355384661556,a ye ɛnjeniɛri ye a?,il est ingénieur?
ID_17350474662095,n bi na sɔkɔ ka weele,je vous appellerai
ID_17995019662626,n bena sisan sisan.,je viens tout de suite.
ID_18491032663156,k'a cɛ ka ɲi !,que c'est beau !
ID_18072521663697,anhh i tun ye ɲamɔgɔ musow sɔrɔ,ah ! tu as eu des maîtresses !
ID_19764621664243,o bɛɛ bina a sɔrɔ ɲɔgɔn fɛ.,tous le recevront ensemble.
ID_17368143664922,a bi mɔgɔ sigɛn.,il est fatigant.
ID_17355168665466,boon kura be n fɛ,j'ai une nouvelle maison.
ID_17413108665998,i ti na taga dɔnkɛ wa?,tu n'iras pas danser ?
ID_18725544166652,kɔngɔn bi n na kojugu n ka cɛw,j'ai trop faim les gars.
ID_17678108667044,n bi miri a ra lon bɛ,j’y songe tout le jour.
ID_17861572166757,tiɲɛ bi aw fɛ,"«vous avez raison, pageant."
ID_18412602668105,samaba deen fila,deux grands éléphants.
ID_18217224166864,gumalenw tun,ce sont lesquels ?
ID_18053568669402,ni kur ni kɛra ka ban,c’est chose faite.
ID_17761999669946,suguruni le,c'est une demoiselle.
ID_17531313670558,ooh a filɛ ko a bi sɔkɔra ka daminɛ,oh ! voilà que ça recommence !
ID_18418949671104,nin bi ne siran,cela me fait peur.
ID_18145472671631,annn nin ye cɛ fari ye,ah ! c'est un homme fort !
ID_18468679672163,n bi kuma daw ma,je vous donne la parole.
ID_19071155672683,sɛnɛkɛlaw bo yɛrɛma,les paysans sont libres.
ID_18069122673205,deen misɛn miliɔn kelen,un million d’enfants.
ID_17867869167373,jamu juma le baw fɛ?,quel nom avez-vous ?
ID_18178740674256,o tun bi tagara kapitali fanfɛ,j'allai vers le capitaine.
ID_17483604167485,anw tu bi tagara le,nous étions en train d'aller.
ID_17921698167538,ji beyi wa ?,il y a de l’eau ?
ID_17485936675994,den nin kun t'o fɛ.,ils n’avaient point d’enfants.
ID_17410368676552,joli le tun?,combien c'était ?
ID_19965745677122,a b'a yɛrɛ mabɔra niyɔr ra.,il se retire à niort.
ID_17906491677673,a bi cogo di ?,comment est-il ?
ID_18791510.16782,n ta lɔn n bina pigza minw ta.,j'arrive pas à me décider pour les pizzas.
ID_17358244167883,n tun bi fɛ ka kuma aw fɛ,j'avais envie de vous parler.
